date,count-nombre
2022-02-15,214390
2022-02-16,217312
2022-02-17,216821
2022-02-18,214539
2022-02-19,224032
2022-02-20,219673
2022-02-21,208380
2022-02-22,217839
2022-02-23,220364
2022-02-24,226369
2022-02-25,225393
2022-02-26,230713
2022-02-27,218498
2022-02-28,218041
2022-03-01,224529
2022-03-02,228312
2022-03-03,228198
2022-03-04,234546
2022-03-05,240551
2022-03-06,224675
2022-03-07,218410
2022-03-08,223464
2022-03-09,227571
2022-03-10,230645
2022-03-11,229547
2022-03-12,229624
2022-03-13,222889
2022-03-14,214278
2022-03-15,215831
2022-03-16,216759
2022-03-17,182824
