date,region,appos,count
2021-03-13,NPTS,android,31227
2021-03-13,NPTS,ios,197584
2021-03-14,AB,android,11850
2021-03-14,AB,ios,75614
2021-03-14,BC,android,23862
2021-03-14,BC,ios,153021
2021-03-14,MB,android,20667
2021-03-14,MB,ios,101841
2021-03-14,NB,android,20547
2021-03-14,NB,ios,59465
2021-03-14,NL,android,24211
2021-03-14,NL,ios,93938
2021-03-14,NT,android,461
2021-03-14,NT,ios,1951
2021-03-14,NS,android,26601
2021-03-14,NS,ios,86996
2021-03-14,NU,android,153
2021-03-14,NU,ios,474
2021-03-14,ON,android,316201
2021-03-14,ON,ios,1064491
2021-03-14,PE,android,4625
2021-03-14,PE,ios,15091
2021-03-14,QC,android,183599
2021-03-14,QC,ios,502761
2021-03-14,SK,android,13929
2021-03-14,SK,ios,60791
2021-03-14,YT,android,183
2021-03-14,YT,ios,887
2021-03-14,NPTS,android,31385
2021-03-14,NPTS,ios,198270
2021-03-15,AB,android,11938
2021-03-15,AB,ios,75730
2021-03-15,BC,android,23924
2021-03-15,BC,ios,153175
2021-03-15,MB,android,20775
2021-03-15,MB,ios,102099
2021-03-15,NB,android,20558
2021-03-15,NB,ios,59584
2021-03-15,NL,android,24304
2021-03-15,NL,ios,94057
2021-03-15,NT,android,459
2021-03-15,NT,ios,1961
2021-03-15,NS,android,26677
2021-03-15,NS,ios,87204
2021-03-15,NU,android,153
2021-03-15,NU,ios,474
2021-03-15,ON,android,318488
2021-03-15,ON,ios,1068081
2021-03-15,PE,android,4634
2021-03-15,PE,ios,15109
2021-03-15,QC,android,184455
2021-03-15,QC,ios,503748
2021-03-15,SK,android,14093
2021-03-15,SK,ios,60920
2021-03-15,YT,android,183
2021-03-15,YT,ios,893
2021-03-15,NPTS,android,31811
2021-03-15,NPTS,ios,199432
2021-03-16,AB,android,11953
2021-03-16,AB,ios,75779
2021-03-16,BC,android,23955
2021-03-16,BC,ios,153374
2021-03-16,MB,android,20782
2021-03-16,MB,ios,102291
2021-03-16,NB,android,20574
2021-03-16,NB,ios,59661
2021-03-16,NL,android,24411
2021-03-16,NL,ios,94134
2021-03-16,NT,android,450
2021-03-16,NT,ios,1970
2021-03-16,NS,android,26739
2021-03-16,NS,ios,87355
2021-03-16,NU,android,162
2021-03-16,NU,ios,476
2021-03-16,ON,android,319254
2021-03-16,ON,ios,1069950
2021-03-16,PE,android,4586
2021-03-16,PE,ios,15109
2021-03-16,QC,android,184680
2021-03-16,QC,ios,504351
2021-03-16,SK,android,14136
2021-03-16,SK,ios,61053
2021-03-16,YT,android,181
2021-03-16,YT,ios,899
2021-03-16,NPTS,android,32030
2021-03-16,NPTS,ios,200697
2021-03-17,AB,android,12020
2021-03-17,AB,ios,75823
2021-03-17,BC,android,23924
2021-03-17,BC,ios,153393
2021-03-17,MB,android,20894
2021-03-17,MB,ios,102433
2021-03-17,NB,android,20654
2021-03-17,NB,ios,59684
2021-03-17,NL,android,24349
2021-03-17,NL,ios,94124
2021-03-17,NT,android,470
2021-03-17,NT,ios,1975
2021-03-17,NS,android,26849
2021-03-17,NS,ios,87455
2021-03-17,NU,android,160
2021-03-17,NU,ios,479
2021-03-17,ON,android,320846
2021-03-17,ON,ios,1071698
2021-03-17,PE,android,4530
2021-03-17,PE,ios,15146
2021-03-17,QC,android,184614
2021-03-17,QC,ios,504648
2021-03-17,SK,android,14315
2021-03-17,SK,ios,61162
2021-03-17,YT,android,186
2021-03-17,YT,ios,891
2021-03-17,NPTS,android,32733
2021-03-17,NPTS,ios,202435
2021-03-18,AB,android,11979
2021-03-18,AB,ios,75770
2021-03-18,BC,android,23927
2021-03-18,BC,ios,153401
2021-03-18,MB,android,20925
2021-03-18,MB,ios,102546
2021-03-18,NB,android,20673
2021-03-18,NB,ios,59729
2021-03-18,NL,android,24490
2021-03-18,NL,ios,94197
2021-03-18,NT,android,489
2021-03-18,NT,ios,1987
2021-03-18,NS,android,26958
2021-03-18,NS,ios,87602
