date,os-se,count-nombre
2021-08-03,ios,2256884
2021-08-04,android,1302944
2021-08-04,ios,2252141
2021-08-05,android,1290413
2021-08-05,ios,2248563
2021-08-06,android,1312184
2021-08-06,ios,2059762
2021-08-07,android,1294748
2021-08-07,ios,856100
2021-08-08,android,1302161
2021-08-08,ios,393583
2021-08-09,android,1306627
2021-08-09,ios,308572
2021-08-10,android,1312027
2021-08-10,ios,254463
2021-08-11,android,1319244
2021-08-11,ios,609454
2021-08-12,android,1288658
2021-08-12,ios,2148795
2021-08-13,android,1282673
2021-08-13,ios,2100439
2021-08-14,android,1275796
2021-08-14,ios,2053475
2021-08-15,android,1265161
2021-08-15,ios,2076613
2021-08-16,android,1278553
2021-08-16,ios,2105596
2021-08-17,android,1266436
2021-08-17,ios,2117209
2021-08-18,android,1272811
2021-08-18,ios,2121342
2021-08-19,android,1262918
2021-08-19,ios,2127868
2021-08-20,android,1076164
2021-08-20,ios,2132278
2021-08-21,android,1055491
2021-08-21,ios,2123055
2021-08-22,android,1062582
2021-08-22,ios,2133672
2021-08-23,android,1074264
2021-08-23,ios,2145960
2021-08-24,android,1071458
2021-08-24,ios,2141782
2021-08-25,android,1068417
2021-08-25,ios,2148440
2021-08-26,android,1071141
2021-08-26,ios,2144868
2021-08-27,android,1067769
2021-08-27,ios,2142643
2021-08-28,android,1069964
2021-08-28,ios,2132173
2021-08-29,android,1070735
2021-08-29,ios,2135026
2021-08-30,android,1075411
2021-08-30,ios,2145506
2021-08-31,android,1068871
2021-08-31,ios,2144812
2021-09-01,android,1061682
2021-09-01,ios,2147085
2021-09-02,android,1066115
2021-09-02,ios,2136912
2021-09-03,android,1069770
2021-09-03,ios,2168250
2021-09-04,android,1052197
2021-09-04,ios,2168939
2021-09-05,android,1056672
2021-09-05,ios,2166162
2021-09-06,android,1057017
2021-09-06,ios,2180546
2021-09-07,android,1067876
2021-09-07,ios,2189625
2021-09-08,android,1059919
2021-09-08,ios,2185080
2021-09-09,android,1070128
2021-09-09,ios,2269504
2021-09-10,android,1076584
2021-09-10,ios,2183153
2021-09-11,android,1077302
2021-09-11,ios,2174284
2021-09-12,android,1077292
2021-09-12,ios,2175499
2021-09-13,android,1068903
2021-09-13,ios,2187537
2021-09-14,android,1066821
2021-09-14,ios,2183472
2021-09-15,android,1071657
2021-09-15,ios,2187776
2021-09-16,android,1064679
2021-09-16,ios,2191665
2021-09-17,android,1071376
2021-09-17,ios,2194362
2021-09-18,android,1064156
2021-09-18,ios,2181918
2021-09-19,android,1060304
2021-09-19,ios,2192801
2021-09-20,android,1052976
2021-09-20,ios,2189918
2021-09-21,android,737171
2021-09-21,ios,2057545
2021-09-22,android,1002455
2021-09-22,ios,2119828
2021-09-23,android,1002884
2021-09-23,ios,2150922
2021-09-24,android,1000952
2021-09-24,ios,2174985
2021-09-25,android,995841
2021-09-25,ios,2158996
2021-09-26,android,996740
2021-09-26,ios,2165955
2021-09-27,android,1001190
2021-09-27,ios,2167124
2021-09-28,android,1000172
2021-09-28,ios,2173510
2021-09-29,android,1000844
2021-09-29,ios,2181152
2021-09-30,android,999073
2021-09-30,ios,2180286
2021-10-01,android,997994
2021-10-01,ios,2154275
2021-10-02,android,992409
2021-10-02,ios,2137343
2021-10-03,android,991393
2021-10-03,ios,2088456
2021-10-04,android,992860
2021-10-04,ios,2092620
2021-10-05,android,993585
