date,os-se,count-nombre
2021-08-21,android,785125
2021-08-21,ios,1415585
2021-08-22,android,777676
2021-08-22,ios,1429562
2021-08-23,android,808925
2021-08-23,ios,1457166
2021-08-24,android,794909
2021-08-24,ios,1459566
2021-08-25,android,794793
2021-08-25,ios,1457187
2021-08-26,android,800457
2021-08-26,ios,1441677
2021-08-27,android,789272
2021-08-27,ios,1433772
2021-08-28,android,809383
2021-08-28,ios,1410080
2021-08-29,android,788164
2021-08-29,ios,1422911
2021-08-30,android,800446
2021-08-30,ios,1443671
2021-08-31,android,789336
2021-08-31,ios,1441316
2021-09-01,android,800626
2021-09-01,ios,1448019
2021-09-02,android,812713
2021-09-02,ios,1862542
2021-09-03,android,814554
2021-09-03,ios,2400887
2021-09-04,android,783851
2021-09-04,ios,2500929
2021-09-05,android,781687
2021-09-05,ios,2554963
2021-09-06,android,787981
2021-09-06,ios,2658741
2021-09-07,android,790164
2021-09-07,ios,2728359
2021-09-08,android,790731
2021-09-08,ios,2621261
2021-09-09,android,825042
2021-09-09,ios,2352317
2021-09-10,android,805436
2021-09-10,ios,2703712
2021-09-11,android,793922
2021-09-11,ios,2667460
2021-09-12,android,787565
2021-09-12,ios,2701377
2021-09-13,android,791115
2021-09-13,ios,2766168
2021-09-14,android,791766
2021-09-14,ios,2764694
2021-09-15,android,786640
2021-09-15,ios,2754314
2021-09-16,android,807399
2021-09-16,ios,2693057
2021-09-17,android,795138
2021-09-17,ios,2634215
2021-09-18,android,800006
2021-09-18,ios,2553707
2021-09-19,android,800978
2021-09-19,ios,2601899
2021-09-20,android,787326
2021-09-20,ios,2644888
2021-09-21,android,584439
2021-09-21,ios,2149426
2021-09-22,android,746779
2021-09-22,ios,2332744
2021-09-23,android,746294
2021-09-23,ios,2587805
2021-09-24,android,745073
2021-09-24,ios,2578146
2021-09-25,android,736551
2021-09-25,ios,2446861
2021-09-26,android,737493
2021-09-26,ios,2534310
2021-09-27,android,745812
2021-09-27,ios,2605149
2021-09-28,android,742772
2021-09-28,ios,2621399
2021-09-29,android,746033
2021-09-29,ios,2614613
2021-09-30,android,743161
2021-09-30,ios,2595137
2021-10-01,android,743112
2021-10-01,ios,2551207
2021-10-02,android,733255
2021-10-02,ios,2352217
2021-10-03,android,733471
2021-10-03,ios,2339025
2021-10-04,android,739736
2021-10-04,ios,2391848
2021-10-05,android,737230
2021-10-05,ios,2347597
2021-10-06,android,739755
2021-10-06,ios,2399208
2021-10-07,android,739978
2021-10-07,ios,2336171
2021-10-08,android,739085
2021-10-08,ios,2355216
2021-10-09,android,727938
2021-10-09,ios,2296446
2021-10-10,android,727225
2021-10-10,ios,2300255
2021-10-11,android,728542
2021-10-11,ios,2341101
2021-10-12,android,734049
2021-10-12,ios,2415159
2021-10-13,android,734315
2021-10-13,ios,2353799
2021-10-14,android,734820
2021-10-14,ios,2432565
2021-10-15,android,733644
2021-10-15,ios,2385337
2021-10-16,android,723365
2021-10-16,ios,2331642
2021-10-17,android,726114
2021-10-17,ios,2267481
2021-10-18,android,733551
2021-10-18,ios,2394800
2021-10-19,android,729592
2021-10-19,ios,2355201
2021-10-20,android,728843
2021-10-20,ios,2375284
2021-10-21,android,725719
2021-10-21,ios,2394733
2021-10-22,android,733255
2021-10-22,ios,2390660
2021-10-23,android,724256
2021-10-23,ios,2384178
2021-10-24,android,718774
2021-10-24,ios,2337287
2021-10-25,android,725742
2021-10-25,ios,2406005
2021-10-26,android,721966
2021-10-26,ios,2409172
2021-10-27,android,725090
2021-10-27,ios,2312590
2021-10-28,android,724256
2021-10-28,ios,2410859
2021-10-29,android,722506
2021-10-29,ios,2354451
2021-10-30,android,714754
2021-10-30,ios,2332591
2021-10-31,android,715896
2021-10-31,ios,2327596
2021-11-01,android,722925
2021-11-01,ios,2423721
2021-11-02,android,716833
2021-11-02,ios,2327507
2021-11-03,android,720086
2021-11-03,ios,2405775
2021-11-04,android,717759
2021-11-04,ios,2404532
2021-11-05,android,718265
2021-11-05,ios,2368951
2021-11-06,android,710803
2021-11-06,ios,2334886
2021-11-07,android,711442
