date,region,appos,count
2021-04-10,YT,android,<20
2021-04-10,YT,ios,<20
2021-04-10,NPTS,android,<20
2021-04-10,NPTS,ios,<20
2021-04-11,AB,android,<20
2021-04-11,AB,ios,<20
2021-04-11,BC,android,<20
2021-04-11,BC,ios,<20
2021-04-11,MB,android,<20
2021-04-11,MB,ios,<20
2021-04-11,NB,android,<20
2021-04-11,NB,ios,<20
2021-04-11,NL,android,<20
2021-04-11,NL,ios,<20
2021-04-11,NT,android,<20
2021-04-11,NT,ios,<20
2021-04-11,NS,android,<20
2021-04-11,NS,ios,<20
2021-04-11,NU,android,<20
2021-04-11,NU,ios,<20
2021-04-11,ON,android,77
2021-04-11,ON,ios,119
2021-04-11,PE,android,<20
2021-04-11,PE,ios,<20
2021-04-11,QC,android,<20
2021-04-11,QC,ios,<20
2021-04-11,SK,android,<20
2021-04-11,SK,ios,<20
2021-04-11,YT,android,<20
2021-04-11,YT,ios,<20
2021-04-11,NPTS,android,<20
2021-04-11,NPTS,ios,<20
2021-04-12,AB,android,<20
2021-04-12,AB,ios,<20
2021-04-12,BC,android,<20
2021-04-12,BC,ios,<20
2021-04-12,MB,android,<20
2021-04-12,MB,ios,<20
2021-04-12,NB,android,<20
2021-04-12,NB,ios,<20
2021-04-12,NL,android,<20
2021-04-12,NL,ios,<20
2021-04-12,NT,android,<20
2021-04-12,NT,ios,<20
2021-04-12,NS,android,<20
2021-04-12,NS,ios,<20
2021-04-12,NU,android,<20
2021-04-12,NU,ios,<20
2021-04-12,ON,android,56
2021-04-12,ON,ios,130
2021-04-12,PE,android,<20
2021-04-12,PE,ios,<20
2021-04-12,QC,android,<20
2021-04-12,QC,ios,<20
2021-04-12,SK,android,<20
2021-04-12,SK,ios,<20
2021-04-12,YT,android,<20
2021-04-12,YT,ios,<20
2021-04-12,NPTS,android,<20
2021-04-12,NPTS,ios,<20
2021-04-13,AB,android,<20
2021-04-13,AB,ios,<20
2021-04-13,BC,android,<20
2021-04-13,BC,ios,<20
2021-04-13,MB,android,<20
2021-04-13,MB,ios,<20
2021-04-13,NB,android,<20
2021-04-13,NB,ios,<20
2021-04-13,NL,android,<20
2021-04-13,NL,ios,<20
2021-04-13,NT,android,<20
2021-04-13,NT,ios,<20
2021-04-13,NS,android,<20
2021-04-13,NS,ios,<20
2021-04-13,NU,android,<20
2021-04-13,NU,ios,<20
2021-04-13,ON,android,79
2021-04-13,ON,ios,127
2021-04-13,PE,android,<20
2021-04-13,PE,ios,<20
2021-04-13,QC,android,<20
2021-04-13,QC,ios,<20
2021-04-13,SK,android,<20
2021-04-13,SK,ios,<20
2021-04-13,YT,android,<20
2021-04-13,YT,ios,<20
2021-04-13,NPTS,android,<20
2021-04-13,NPTS,ios,<20
2021-04-14,AB,android,<20
2021-04-14,AB,ios,<20
2021-04-14,BC,android,<20
2021-04-14,BC,ios,<20
2021-04-14,MB,android,<20
2021-04-14,MB,ios,<20
2021-04-14,NB,android,<20
2021-04-14,NB,ios,<20
2021-04-14,NL,android,<20
2021-04-14,NL,ios,<20
2021-04-14,NT,android,<20
2021-04-14,NT,ios,<20
2021-04-14,NS,android,<20
2021-04-14,NS,ios,<20
2021-04-14,NU,android,<20
2021-04-14,NU,ios,<20
2021-04-14,ON,android,49
2021-04-14,ON,ios,134
2021-04-14,PE,android,<20
2021-04-14,PE,ios,<20
2021-04-14,QC,android,<20
2021-04-14,QC,ios,<20
2021-04-14,SK,android,<20
2021-04-14,SK,ios,<20
2021-04-14,YT,android,<20
2021-04-14,YT,ios,<20
2021-04-14,NPTS,android,<20
2021-04-14,NPTS,ios,<20
2021-04-15,AB,android,<20
2021-04-15,AB,ios,<20
2021-04-15,BC,android,<20
2021-04-15,BC,ios,<20
2021-04-15,MB,android,<20
2021-04-15,MB,ios,<20
2021-04-15,NB,android,<20
2021-04-15,NB,ios,<20
2021-04-15,NL,android,<20
2021-04-15,NL,ios,<20
2021-04-15,NT,android,<20
2021-04-15,NT,ios,<20
2021-04-15,NS,android,<20
2021-04-15,NS,ios,<20
2021-04-15,NU,android,<20
2021-04-15,NU,ios,<20
2021-04-15,ON,android,65
2021-04-15,ON,ios,118
2021-04-15,PE,android,<20
2021-04-15,PE,ios,<20
2021-04-15,QC,android,<20
2021-04-15,QC,ios,<20
2021-04-15,SK,android,<20
2021-04-15,SK,ios,<20
2021-04-15,YT,android,<20
2021-04-15,YT,ios,<20
2021-04-15,NPTS,android,<20
2021-04-15,NPTS,ios,<20
2021-04-16,AB,android,<20
2021-04-16,AB,ios,<20
2021-04-16,BC,android,<20
2021-04-16,BC,ios,<20
2021-04-16,MB,android,<20
2021-04-16,MB,ios,<20
2021-04-16,NB,android,<20
2021-04-16,NB,ios,<20
2021-04-16,NL,android,<20
2021-04-16,NL,ios,<20
2021-04-16,NT,android,<20
2021-04-16,NT,ios,<20
2021-04-16,NS,android,<20
2021-04-16,NS,ios,<20
2021-04-16,NU,android,<20
2021-04-16,NU,ios,<20
2021-04-16,ON,android,46
2021-04-16,ON,ios,114
2021-04-16,PE,android,<20
2021-04-16,PE,ios,<20
2021-04-16,QC,android,<20
2021-04-16,QC,ios,<20
2021-04-16,SK,android,<20
2021-04-16,SK,ios,<20
2021-04-16,YT,android,<20
2021-04-16,YT,ios,<20
2021-04-16,NPTS,android,<20
2021-04-16,NPTS,ios,<20
2021-04-17,AB,android,<20
2021-04-17,AB,ios,<20
2021-04-17,BC,android,<20
2021-04-17,BC,ios,<20
2021-04-17,MB,android,<20
2021-04-17,MB,ios,<20
2021-04-17,NB,android,<20
2021-04-17,NB,ios,<20
2021-04-17,NL,android,<20
2021-04-17,NL,ios,<20
2021-04-17,NT,android,<20
2021-04-17,NT,ios,<20
2021-04-17,NS,android,<20
2021-04-17,NS,ios,<20
2021-04-17,NU,android,<20
2021-04-17,NU,ios,<20
2021-04-17,ON,android,46
2021-04-17,ON,ios,122
2021-04-17,PE,android,<20
2021-04-17,PE,ios,<20
2021-04-17,QC,android,<20
2021-04-17,QC,ios,<20
2021-04-17,SK,android,<20
2021-04-17,SK,ios,<20
2021-04-17,YT,android,<20
2021-04-17,YT,ios,<20
2021-04-17,NPTS,android,<20
2021-04-17,NPTS,ios,<20
2021-04-18,AB,android,<20
2021-04-18,AB,ios,<20
2021-04-18,BC,android,<20
2021-04-18,BC,ios,<20
2021-04-18,MB,android,<20
2021-04-18,MB,ios,<20
2021-04-18,NB,android,<20
2021-04-18,NB,ios,<20
2021-04-18,NL,android,<20
2021-04-18,NL,ios,<20
2021-04-18,NT,android,<20
2021-04-18,NT,ios,<20
2021-04-18,NS,android,<20
2021-04-18,NS,ios,<20
2021-04-18,NU,android,<20
2021-04-18,NU,ios,<20
2021-04-18,ON,android,53
2021-04-18,ON,ios,111
2021-04-18,PE,android,<20
2021-04-18,PE,ios,<20
2021-04-18,QC,android,<20
2021-04-18,QC,ios,<20
2021-04-18,SK,android,<20
2021-04-18,SK,ios,<20
2021-04-18,YT,android,<20
2021-04-18,YT,ios,<20
2021-04-18,NPTS,android,<20
2021-04-18,NPTS,ios,<20
2021-04-19,AB,android,<20
2021-04-19,AB,ios,<20
2021-04-19,BC,android,<20
2021-04-19,BC,ios,<20
2021-04-19,MB,android,<20
2021-04-19,MB,ios,<20
2021-04-19,NB,android,<20
2021-04-19,NB,ios,<20
2021-04-19,NL,android,<20
2021-04-19,NL,ios,<20
2021-04-19,NT,android,<20
2021-04-19,NT,ios,<20
2021-04-19,NS,android,<20
2021-04-19,NS,ios,<20
2021-04-19,NU,android,<20
2021-04-19,NU,ios,<20
2021-04-19,ON,android,47
2021-04-19,ON,ios,89
2021-04-19,PE,android,<20
2021-04-19,PE,ios,<20
2021-04-19,QC,android,<20
2021-04-19,QC,ios,<20
2021-04-19,SK,android,<20
2021-04-19,SK,ios,<20
2021-04-19,YT,android,<20
2021-04-19,YT,ios,<20
2021-04-19,NPTS,android,<20
2021-04-19,NPTS,ios,<20
2021-04-20,AB,android,<20
2021-04-20,AB,ios,<20
2021-04-20,BC,android,<20
2021-04-20,BC,ios,<20
2021-04-20,MB,android,<20
2021-04-20,MB,ios,<20
2021-04-20,NB,android,<20
2021-04-20,NB,ios,<20
2021-04-20,NL,android,<20
2021-04-20,NL,ios,<20
2021-04-20,NT,android,<20
2021-04-20,NT,ios,<20
2021-04-20,NS,android,<20
2021-04-20,NS,ios,<20
2021-04-20,NU,android,<20
2021-04-20,NU,ios,<20
2021-04-20,ON,android,51
2021-04-20,ON,ios,76
2021-04-20,PE,android,<20
2021-04-20,PE,ios,<20
2021-04-20,QC,android,<20
2021-04-20,QC,ios,<20
2021-04-20,SK,android,<20
2021-04-20,SK,ios,<20
2021-04-20,YT,android,<20
2021-04-20,YT,ios,<20
