date,count-nombre
2020-07-30,2098
2020-07-31,589094
2020-08-01,1017431
2020-08-02,1195999
2020-08-03,1318657
2020-08-04,1448519
2020-08-05,1557371
2020-08-06,1656639
2020-08-07,1707187
2020-08-08,1753137
2020-08-09,1790534
2020-08-10,1828170
2020-08-11,1865879
2020-08-12,1902866
2020-08-13,1945670
2020-08-14,1984411
2020-08-15,2010071
2020-08-16,2033975
2020-08-17,2054887
2020-08-18,2074441
2020-08-19,2091892
2020-08-20,2107428
2020-08-21,2120579
2020-08-22,2132385
2020-08-23,2142982
2020-08-24,2155403
2020-08-25,2173229
2020-08-26,2188105
2020-08-27,2199604
2020-08-28,2209313
2020-08-29,2219705
2020-08-30,2229422
2020-08-31,2238438
2020-09-01,2250315
2020-09-02,2264396
2020-09-03,2292935
2020-09-04,2310118
2020-09-05,2324581
2020-09-06,2336260
2020-09-07,2348606
2020-09-08,2362846
2020-09-09,2374005
2020-09-10,2384309
2020-09-11,2406736
2020-09-12,2434654
2020-09-13,2460556
2020-09-14,2488158
2020-09-15,2511150
2020-09-16,2549667
2020-09-17,2578558
2020-09-18,2629345
2020-09-19,2666959
2020-09-20,2689979
2020-09-21,2713031
2020-09-22,2744440
2020-09-23,2821967
2020-09-24,2883611
2020-09-25,2912533
2020-09-26,2931152
2020-09-27,2947865
2020-09-28,2998483
2020-09-29,3062071
2020-09-30,3116252
2020-10-01,3188787
2020-10-02,3253844
2020-10-03,3285224
2020-10-04,3310134
2020-10-05,3616574
2020-10-06,3903844
2020-10-07,4047799
2020-10-08,4135517
2020-10-09,4225858
2020-10-10,4273190
2020-10-11,4315758
2020-10-12,4380980
2020-10-13,4447536
2020-10-14,4495860
2020-10-15,4561824
2020-10-16,4611893
2020-10-17,4646048
2020-10-18,4674352
2020-10-19,4724067
2020-10-20,4759019
2020-10-21,4784935
2020-10-22,4806778
2020-10-23,4827067
2020-10-24,4846287
2020-10-25,4863596
2020-10-26,4884599
2020-10-27,4906177
2020-10-28,4927501
2020-10-29,4945913
2020-10-30,4965119
2020-10-31,4987530
2020-11-01,5015837
2020-11-02,5038751
2020-11-03,5061449
2020-11-04,5078878
2020-11-05,5095107
2020-11-06,5110415
2020-11-07,5125515
2020-11-08,5142524
2020-11-09,5164279
2020-11-10,5186458
2020-11-11,5208339
2020-11-12,5227880
2020-11-13,5249814
2020-11-14,5268789
2020-11-15,5286653
2020-11-16,5304065
2020-11-17,5323922
2020-11-18,5342420
2020-11-19,5359541
2020-11-20,5395313
2020-11-21,5413540
2020-11-22,5437501
2020-11-23,5463280
2020-11-24,5480109
2020-11-25,5500354
2020-11-26,5516515
2020-11-27,5529275
2020-11-28,5542856
2020-11-29,5555249
2020-11-30,5568280
2020-12-01,5580502
2020-12-02,5591964
2020-12-03,5602378
2020-12-04,5615320
2020-12-05,5625144
2020-12-06,5634447
2020-12-07,5644915
2020-12-08,5653818
2020-12-09,5662480
2020-12-10,5671095
2020-12-11,5680988
2020-12-12,5688739
2020-12-13,5695841
2020-12-14,5705398
2020-12-15,5713632
2020-12-16,5721325
2020-12-17,5729636
2020-12-18,5737848
2020-12-19,5746702
2020-12-20,5756763
