date,os-se,count-nombre
2020-07-31,android,262575
2020-07-31,ios,326519
2020-08-31,android,562331
2020-08-31,ios,1087013
2020-09-30,android,360405
2020-09-30,ios,516747
2020-10-31,android,896876
2020-10-31,ios,969838
2020-11-30,android,275096
2020-11-30,ios,327871
2020-12-31,android,128899
2020-12-31,ios,165380
2021-01-31,android,110357
2021-01-31,ios,170442
2021-02-28,android,67975
2021-02-28,ios,109701
2021-03-31,android,51418
2021-03-31,ios,41653
2021-04-30,android,32746
2021-04-30,ios,45083
2021-05-31,android,20041
2021-05-31,ios,27319
2021-06-30,android,14925
2021-06-30,ios,13586
2021-07-31,android,16107
2021-07-31,ios,14280
2021-08-31,android,21453
2021-08-31,ios,20306
