date,region,appos,count
2021-03-24,SK,android,14894.0
2021-03-24,SK,ios,61422.0
2021-03-24,YT,android,192.0
2021-03-24,YT,ios,899.0
2021-03-24,NPTS,android,33246.0
2021-03-24,NPTS,ios,207657.0
2021-03-25,AB,android,11972.0
2021-03-25,AB,ios,75442.0
2021-03-25,BC,android,24045.0
2021-03-25,BC,ios,152884.0
2021-03-25,MB,android,21500.0
2021-03-25,MB,ios,102683.0
2021-03-25,NB,android,21356.0
2021-03-25,NB,ios,59835.0
2021-03-25,NL,android,24235.0
2021-03-25,NL,ios,94143.0
2021-03-25,NT,android,504.0
2021-03-25,NT,ios,1998.0
2021-03-25,NS,android,28194.0
2021-03-25,NS,ios,87908.0
2021-03-25,NU,android,183.0
2021-03-25,NU,ios,471.0
2021-03-25,ON,android,332206.0
2021-03-25,ON,ios,1079444.0
2021-03-25,PE,android,4728.0
2021-03-25,PE,ios,15192.0
2021-03-25,QC,android,188641.0
2021-03-25,QC,ios,503912.0
2021-03-25,SK,android,15189.0
2021-03-25,SK,ios,61493.0
2021-03-25,YT,android,193.0
2021-03-25,YT,ios,900.0
2021-03-25,NPTS,android,33496.0
2021-03-25,NPTS,ios,208446.0
