date,os-se,app_version-version_appli,count-nombre
2021-05-23,android,1.2.5,<20
2021-05-23,android,1.2.6,<20
2021-05-23,android,1.2.7,43
2021-05-23,android,1.2.8,3139
2021-05-23,android,1.2.9,3901
2021-05-23,android,1.3.0,59
2021-05-23,android,1.4.2,<20
2021-05-23,android,1.4.3,<20
2021-05-23,android,1.4.4,<20
2021-05-23,android,1.4.6,<20
2021-05-23,ios,1.2.0,30
2021-05-23,ios,1.2.1,<20
2021-05-23,ios,1.2.2,<20
2021-05-23,ios,1.2.3,31
2021-05-23,ios,1.2.4,36
2021-05-23,ios,1.2.6,<20
2021-05-23,ios,1.2.7,62
2021-05-23,ios,1.2.8,5325
2021-05-23,ios,1.2.9,3796
2021-05-23,ios,1.2.10,<20
2021-05-23,ios,1.4.0,2782
2021-05-23,ios,1.4.1,<20
2021-05-23,ios,1.4.4,<20
2021-05-23,ios,1.4.6,<20
2021-05-23,ios,1.5.3,<20
2021-05-30,android,1.2.0,<20
2021-05-30,android,1.2.1,<20
2021-05-30,android,1.2.2,<20
2021-05-30,android,1.2.3,27
2021-05-30,android,1.2.4,21
2021-05-30,android,1.2.5,<20
2021-05-30,android,1.2.6,<20
2021-05-30,android,1.2.7,29
2021-05-30,android,1.2.8,152
2021-05-30,android,1.2.9,7006
2021-05-30,android,1.4.2,<20
2021-05-30,android,1.4.3,<20
2021-05-30,android,1.4.4,<20
2021-05-30,android,1.4.5,<20
2021-05-30,android,1.4.6,<20
2021-05-30,android,1.5.3,<20
2021-05-30,ios,1.2.0,28
2021-05-30,ios,1.2.1,<20
2021-05-30,ios,1.2.2,<20
2021-05-30,ios,1.2.3,25
2021-05-30,ios,1.2.4,33
2021-05-30,ios,1.2.6,<20
2021-05-30,ios,1.2.7,56
2021-05-30,ios,1.2.8,280
2021-05-30,ios,1.2.9,183
2021-05-30,ios,1.4.0,12086
2021-05-30,ios,1.4.1,<20
2021-05-30,ios,1.4.4,<20
2021-05-30,ios,1.4.5,<20
2021-05-30,ios,1.4.6,<20
2021-05-30,ios,1.5.3,<20
2021-06-06,android,1.2.0,48
2021-06-06,android,1.2.1,<20
2021-06-06,android,1.2.2,<20
2021-06-06,android,1.2.3,23
2021-06-06,android,1.2.4,<20
2021-06-06,android,1.2.5,<20
2021-06-06,android,1.2.6,<20
2021-06-06,android,1.2.7,<20
2021-06-06,android,1.2.8,76
2021-06-06,android,1.2.9,5963
2021-06-06,android,1.3.0,<20
2021-06-06,android,1.4.2,85
2021-06-06,android,1.4.3,<20
2021-06-06,android,1.4.4,<20
2021-06-06,android,1.4.5,<20
2021-06-06,android,1.4.6,<20
2021-06-06,android,1.5.3,<20
2021-06-06,ios,1.2.0,<20
2021-06-06,ios,1.2.1,<20
2021-06-06,ios,1.2.2,<20
2021-06-06,ios,1.2.3,<20
2021-06-06,ios,1.2.4,26
2021-06-06,ios,1.2.6,<20
2021-06-06,ios,1.2.7,35
2021-06-06,ios,1.2.8,111
2021-06-06,ios,1.2.9,37
2021-06-06,ios,1.4.0,5173
2021-06-06,ios,1.4.1,3601
2021-06-13,android,1.2.0,<20
2021-06-13,android,1.2.1,<20
2021-06-13,android,1.2.2,<20
2021-06-13,android,1.2.3,<20
2021-06-13,android,1.2.4,<20
2021-06-13,android,1.2.5,<20
2021-06-13,android,1.2.6,<20
2021-06-13,android,1.2.7,<20
2021-06-13,android,1.2.8,57
2021-06-13,android,1.2.9,909
2021-06-13,android,1.4.2,4189
2021-06-13,android,1.4.3,89
2021-06-13,android,1.4.4,<20
2021-06-13,android,1.4.5,<20
2021-06-13,android,1.4.6,<20
2021-06-13,android,2.0.0,48
2021-06-13,ios,1.2.0,23
2021-06-13,ios,1.2.1,<20
2021-06-13,ios,1.2.2,<20
2021-06-13,ios,1.2.3,21
2021-06-13,ios,1.2.4,30
2021-06-13,ios,1.2.6,<20
2021-06-13,ios,1.2.7,40
