date,region,os-se,count-nombre
2021-05-23,NS,android,89595
2021-05-23,NS,ios,75870
2021-05-23,NU,android,321
2021-05-23,NU,ios,437
2021-05-23,ON,android,542101
2021-05-23,ON,ios,855012
2021-05-23,PE,android,6114
2021-05-23,PE,ios,12090
2021-05-23,QC,android,310034
2021-05-23,QC,ios,379777
2021-05-23,SK,android,35082
2021-05-23,SK,ios,48090
2021-05-23,YT,android,280
2021-05-23,YT,ios,704
2021-05-23,npts-ptso,android,104207
2021-05-23,npts-ptso,ios,176196
2021-05-30,AB,android,18387
2021-05-30,AB,ios,51618
2021-05-30,BC,android,39111
2021-05-30,BC,ios,107830
2021-05-30,MB,android,68978
2021-05-30,MB,ios,72731
2021-05-30,NB,android,41991
2021-05-30,NB,ios,41791
2021-05-30,NL,android,67803
2021-05-30,NL,ios,66043
2021-05-30,NT,android,980
2021-05-30,NT,ios,1645
2021-05-30,NS,android,81987
2021-05-30,NS,ios,69268
2021-05-30,NU,android,343
2021-05-30,NU,ios,378
2021-05-30,ON,android,848564
2021-05-30,ON,ios,780013
2021-05-30,PE,android,6170
2021-05-30,PE,ios,10776
2021-05-30,QC,android,371319
2021-05-30,QC,ios,326880
2021-05-30,SK,android,39270
2021-05-30,SK,ios,42489
2021-05-30,YT,android,309
2021-05-30,YT,ios,599
2021-05-30,npts-ptso,android,80557
2021-05-30,npts-ptso,ios,108370
2021-06-06,AB,android,22105
2021-06-06,AB,ios,58654
2021-06-06,BC,android,39665
2021-06-06,BC,ios,122201
2021-06-06,MB,android,59514
2021-06-06,MB,ios,83403
2021-06-06,NB,android,47779
2021-06-06,NB,ios,47847
2021-06-06,NL,android,59890
2021-06-06,NL,ios,75171
2021-06-06,NT,android,1148
2021-06-06,NT,ios,1902
2021-06-06,NS,android,78292
2021-06-06,NS,ios,77602
2021-06-06,NU,android,425
2021-06-06,NU,ios,430
2021-06-06,ON,android,815751
2021-06-06,ON,ios,883108
2021-06-06,PE,android,9006
2021-06-06,PE,ios,12240
2021-06-06,QC,android,388782
2021-06-06,QC,ios,376114
2021-06-06,SK,android,28591
2021-06-06,SK,ios,48857
2021-06-06,YT,android,370
2021-06-06,YT,ios,708
2021-06-06,npts-ptso,android,81234
2021-06-06,npts-ptso,ios,130039
2021-06-13,AB,android,23278
2021-06-13,AB,ios,67886
2021-06-13,BC,android,39477
2021-06-13,BC,ios,140962
2021-06-13,MB,android,77062
2021-06-13,MB,ios,98243
2021-06-13,NB,android,48756
2021-06-13,NB,ios,57561
2021-06-13,NL,android,56356
2021-06-13,NL,ios,89734
2021-06-13,NT,android,1241
2021-06-13,NT,ios,2263
2021-06-13,NS,android,78132
2021-06-13,NS,ios,91734
2021-06-13,NU,android,463
2021-06-13,NU,ios,522
2021-06-13,ON,android,678343
2021-06-13,ON,ios,1034687
2021-06-13,PE,android,8315
2021-06-13,PE,ios,14599
2021-06-13,QC,android,354627
2021-06-13,QC,ios,452199
2021-06-13,SK,android,28466
2021-06-13,SK,ios,57435
2021-06-13,YT,android,393
2021-06-13,YT,ios,860
2021-06-13,npts-ptso,android,72604
2021-06-13,npts-ptso,ios,167063
2021-06-20,AB,android,21472
2021-06-20,AB,ios,67010
2021-06-20,BC,android,38951
2021-06-20,BC,ios,139461
2021-06-20,MB,android,50293
2021-06-20,MB,ios,97801
2021-06-20,NB,android,41996
2021-06-20,NB,ios,57298
2021-06-20,NL,android,56912
2021-06-20,NL,ios,89588
2021-06-20,NT,android,1266
2021-06-20,NT,ios,2235
2021-06-20,NS,android,70509
2021-06-20,NS,ios,91405
2021-06-20,NU,android,460
2021-06-20,NU,ios,534
2021-06-20,ON,android,635862
2021-06-20,ON,ios,1030072
2021-06-20,PE,android,8052
2021-06-20,PE,ios,14578
2021-06-20,QC,android,318002
2021-06-20,QC,ios,447667
2021-06-20,SK,android,28319
2021-06-20,SK,ios,56967
2021-06-20,YT,android,411
2021-06-20,YT,ios,869
2021-06-20,npts-ptso,android,123925
2021-06-20,npts-ptso,ios,237939
2021-06-27,AB,android,20675
2021-06-27,AB,ios,72918
2021-06-27,BC,android,39241
2021-06-27,BC,ios,151600
2021-06-27,MB,android,43456
2021-06-27,MB,ios,107605
2021-06-27,NB,android,37559
2021-06-27,NB,ios,63107
2021-06-27,NL,android,46080
2021-06-27,NL,ios,98766
2021-06-27,NT,android,1279
2021-06-27,NT,ios,2470
2021-06-27,NS,android,61643
2021-06-27,NS,ios,100732
2021-06-27,NU,android,468
2021-06-27,NU,ios,588
2021-06-27,ON,android,596046
2021-06-27,ON,ios,1134530
2021-06-27,PE,android,7750
2021-06-27,PE,ios,16080
2021-06-27,QC,android,305335
