date,action,count
2021-02-28,turn_on,17290122
2021-02-28,turn_off,954
2021-03-07,turn_on,30047196
2021-03-07,turn_off,1625
2021-03-14,turn_on,30887029
2021-03-14,turn_off,1866
2021-03-21,turn_on,29713016
2021-03-21,turn_off,2764
