date,region,count
2021-03-11,NT,2407.0
2021-03-11,NS,113461.0
2021-03-11,NU,619.0
2021-03-11,ON,1378356.0
2021-03-11,PE,19752.0
2021-03-11,QC,686022.0
2021-03-11,SK,74712.0
2021-03-11,YT,1064.0
2021-03-11,NPTS,226169.0
2021-03-12,AB,87634.0
2021-03-12,BC,177140.0
2021-03-12,MB,122796.0
2021-03-12,NB,80072.0
2021-03-12,NL,118657.0
2021-03-12,NT,2424.0
2021-03-12,NS,113593.0
2021-03-12,NU,625.0
2021-03-12,ON,1381837.0
2021-03-12,PE,19742.0
2021-03-12,QC,688826.0
2021-03-12,SK,74723.0
2021-03-12,YT,1083.0
2021-03-12,NPTS,228058.0
2021-03-13,AB,87521.0
2021-03-13,BC,176926.0
2021-03-13,MB,122352.0
2021-03-13,NB,79799.0
2021-03-13,NL,118163.0
2021-03-13,NT,2434.0
2021-03-13,NS,113503.0
2021-03-13,NU,627.0
2021-03-13,ON,1380016.0
2021-03-13,PE,19773.0
2021-03-13,QC,686790.0
2021-03-13,SK,74701.0
2021-03-13,YT,1069.0
2021-03-13,NPTS,228798.0
2021-03-14,AB,87462.0
2021-03-14,BC,176882.0
2021-03-14,MB,122508.0
2021-03-14,NB,80010.0
2021-03-14,NL,118146.0
2021-03-14,NT,2412.0
2021-03-14,NS,113593.0
2021-03-14,NU,627.0
2021-03-14,ON,1380680.0
2021-03-14,PE,19716.0
2021-03-14,QC,686352.0
2021-03-14,SK,74719.0
2021-03-14,YT,1070.0
2021-03-14,NPTS,229643.0
2021-03-15,AB,87667.0
2021-03-15,BC,177098.0
2021-03-15,MB,122873.0
2021-03-15,NB,80138.0
2021-03-15,NL,118358.0
2021-03-15,NT,2420.0
2021-03-15,NS,113879.0
2021-03-15,NU,627.0
2021-03-15,ON,1386556.0
2021-03-15,PE,19741.0
2021-03-15,QC,688187.0
2021-03-15,SK,75012.0
2021-03-15,YT,1076.0
2021-03-15,NPTS,231232.0
2021-03-16,AB,87730.0
2021-03-16,BC,177329.0
2021-03-16,MB,123073.0
2021-03-16,NB,80233.0
2021-03-16,NL,118542.0
2021-03-16,NT,2420.0
2021-03-16,NS,114091.0
2021-03-16,NU,638.0
2021-03-16,ON,1389185.0
2021-03-16,PE,19694.0
2021-03-16,QC,689021.0
2021-03-16,SK,75188.0
2021-03-16,YT,1080.0
2021-03-16,NPTS,232709.0
2021-03-17,AB,87840.0
2021-03-17,BC,177314.0
2021-03-17,MB,123326.0
2021-03-17,NB,80337.0
2021-03-17,NL,118471.0
2021-03-17,NT,2445.0
2021-03-17,NS,114304.0
2021-03-17,NU,639.0
2021-03-17,ON,1392514.0
2021-03-17,PE,19675.0
2021-03-17,QC,689243.0
2021-03-17,SK,75476.0
2021-03-17,YT,1077.0
2021-03-17,NPTS,235140.0
2021-03-18,AB,87745.0
2021-03-18,BC,177326.0
2021-03-18,MB,123471.0
2021-03-18,NB,80399.0
2021-03-18,NL,118683.0
2021-03-18,NT,2476.0
2021-03-18,NS,114553.0
2021-03-18,NU,637.0
2021-03-18,ON,1394751.0
2021-03-18,PE,19700.0
2021-03-18,QC,689925.0
2021-03-18,SK,75643.0
2021-03-18,YT,1088.0
2021-03-18,NPTS,235770.0
2021-03-19,AB,87795.0
2021-03-19,BC,177204.0
2021-03-19,MB,123617.0
2021-03-19,NB,80417.0
2021-03-19,NL,118440.0
2021-03-19,NT,2475.0
2021-03-19,NS,114713.0
2021-03-19,NU,633.0
2021-03-19,ON,1397001.0
2021-03-19,PE,19760.0
2021-03-19,QC,689188.0
2021-03-19,SK,75671.0
2021-03-19,YT,1079.0
2021-03-19,NPTS,236266.0
2021-03-20,AB,87521.0
2021-03-20,BC,177064.0
2021-03-20,MB,123286.0
2021-03-20,NB,80117.0
2021-03-20,NL,117813.0
2021-03-20,NT,2474.0
2021-03-20,NS,114597.0
2021-03-20,NU,635.0
2021-03-20,ON,1393984.0
2021-03-20,PE,19716.0
2021-03-20,QC,686741.0
2021-03-20,SK,75625.0
2021-03-20,YT,1077.0
2021-03-20,NPTS,236507.0
2021-03-21,AB,87443.0
2021-03-21,BC,176819.0
2021-03-21,MB,123025.0
2021-03-21,NB,80130.0
2021-03-21,NL,117791.0
2021-03-21,NT,2477.0
2021-03-21,NS,114609.0
2021-03-21,NU,642.0
2021-03-21,ON,1393602.0
2021-03-21,PE,19763.0
2021-03-21,QC,685829.0
2021-03-21,SK,75593.0
2021-03-21,YT,1079.0
2021-03-21,NPTS,236724.0
2021-03-22,AB,87498.0
2021-03-22,BC,176844.0
2021-03-22,MB,123570.0
2021-03-22,NB,80419.0
2021-03-22,NL,117966.0
2021-03-22,NT,2480.0
2021-03-22,NS,115105.0
2021-03-22,NU,638.0
2021-03-22,ON,1400370.0
2021-03-22,PE,19808.0
2021-03-22,QC,688401.0
2021-03-22,SK,75780.0
2021-03-22,YT,1089.0
2021-03-22,NPTS,238330.0
2021-03-23,AB,87500.0
2021-03-23,BC,177003.0
2021-03-23,MB,123912.0
2021-03-23,NB,80718.0
2021-03-23,NL,118164.0
2021-03-23,NT,2494.0
2021-03-23,NS,115530.0
2021-03-23,NU,640.0
2021-03-23,ON,1404645.0
2021-03-23,PE,19849.0
2021-03-23,QC,689691.0
2021-03-23,SK,76010.0
2021-03-23,YT,1083.0
2021-03-23,NPTS,240889.0
2021-03-24,AB,87457.0
2021-03-24,BC,176936.0
2021-03-24,MB,123804.0
2021-03-24,NB,80849.0
2021-03-24,NL,118239.0
2021-03-24,NT,2491.0
2021-03-24,NS,115672.0
2021-03-24,NU,649.0
2021-03-24,ON,1407186.0
2021-03-24,PE,19854.0
2021-03-24,QC,690932.0
2021-03-24,SK,76316.0
2021-03-24,YT,1091.0
2021-03-24,NPTS,240903.0
2021-03-25,AB,87414.0
2021-03-25,BC,176929.0
2021-03-25,MB,124183.0
2021-03-25,NB,81191.0
2021-03-25,NL,118378.0
2021-03-25,NT,2502.0
2021-03-25,NS,116102.0
2021-03-25,NU,654.0
2021-03-25,ON,1411650.0
2021-03-25,PE,19920.0
2021-03-25,QC,692553.0
2021-03-25,SK,76682.0
2021-03-25,YT,1093.0
2021-03-25,NPTS,241942.0
